0.326096338537325,0.445490955973445,0.0149651185376146,0.209055974624693,0.503703438093046,0.385845397058745,0.541243295589022,0.682804676294271,0.512399335863155,0.72115027931564,0.391173114326719,0.341915910668025
0.636316173277362,0.795373291567385,0.0330907008761491,0.166209059772439,0.437972871923259,0.542038491120527,0.486316370868426,0.684231682022545,0.390376196117214,0.792910955710902,0.47044612402594,0.20980840893591
0.3000976507064,0.746246969467163,0.0239683777800131,0.14811434798759,0.55894386587023,0.486485016794462,0.532975045848127,0.680666424354435,0.34728716350633,0.699437320547896,0.490079480894392,0.342709370622092
0.578632920687382,0.491351851469732,0.0191133061627409,0.356304313770441,0.368481107281421,0.645689528093097,0.293721043070477,0.684757782497901,0.287164779821736,0.8825984011935,0.419460672009658,0.123748996539006
0.566148724742383,0.893307667285837,0.0231444873790053,0.324892507546388,0.499336360251992,0.554491471159902,0.504348006630994,0.680049780552936,0.520432899802987,0.722152963784887,0.283751819756705,0.549228444959736
0.340982997950561,0.466152078897784,0.0220642707479575,0.152801751044449,0.440971531907287,0.342544299298746,0.472362834241828,0.684244100443425,0.312928902048758,0.810207259078321,0.37660334611693,0.354101092508437
0.170513307088472,0.61779577205073,0.0391866463946585,0.155311623183929,0.176802050273444,0.444143203875802,0.619483668292168,0.687593965034307,0.407394269497968,0.643878687683273,0.533768806214256,0.417304553522423
0.335816904001733,0.455976495423655,0.0132941088540415,0.250391726790977,0.506157716865188,0.380161981090513,0.544613425536032,0.682001232004798,0.446229652024882,0.761774201539116,0.425923813230786,0.356203688386037
0.795585717223566,0.495267212203813,0.025325265094221,0.217726507633508,0.405529361708011,0.328056449826845,0.209963134307486,0.684055065258165,0.510209309515057,0.806013379020425,0.641865493098044,0.424108782550956
0.425882019120833,0.746071354090668,0.0310804296485097,0.129218678909682,0.465025776293806,0.494648547317105,0.503670176772356,0.683446248655932,0.321362272160174,0.75762321027801,0.487694494516445,0.286085533440575
